event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761205370.568,10.128.97.1,41821,A,raspberrypi,1761205373.686,-60.40,,,,
RAW,1761205371.070,10.128.97.1,41821,A,raspberrypi,1761205374.187,-55.80,,,,
RAW,1761205371.587,10.128.97.1,41821,A,raspberrypi,1761205374.688,-49.40,,,,
RAW,1761205372.097,10.128.97.1,41821,A,raspberrypi,1761205375.190,-52.60,,,,
RAW,1761205372.606,10.128.97.1,41821,A,raspberrypi,1761205375.690,-58.10,,,,
RAW,1761205373.157,10.128.97.1,41821,A,raspberrypi,1761205376.191,-61.40,,,,
LEG_VAST,1761205373.563,,,A,raspberrypi,,,mean,20,5.000,-57.89
RAW,1761205373.631,10.128.97.1,41821,A,raspberrypi,1761205376.692,-61.80,,,,
RAW,1761205374.146,10.128.97.1,41821,A,raspberrypi,1761205377.193,-55.90,,,,
RAW,1761205374.657,10.128.97.1,41821,A,raspberrypi,1761205377.694,-48.50,,,,
RAW,1761205375.169,10.128.97.1,41821,A,raspberrypi,1761205378.195,-48.20,,,,
RAW,1761205375.576,10.128.97.1,41821,A,raspberrypi,1761205378.696,-51.80,,,,
RAW,1761205376.088,10.128.97.1,41821,A,raspberrypi,1761205379.197,-54.00,,,,
RAW,1761205376.702,10.128.97.1,41821,A,raspberrypi,1761205379.698,-53.80,,,,
RAW,1761205377.113,10.128.97.1,41821,A,raspberrypi,1761205380.199,-58.70,,,,
RAW,1761205377.624,10.128.97.1,41821,A,raspberrypi,1761205380.700,-58.20,,,,
RAW,1761205378.070,10.128.97.1,41821,A,raspberrypi,1761205381.200,-53.00,,,,
RAW,1761205378.648,10.128.97.1,41821,A,raspberrypi,1761205381.701,-55.70,,,,
RAW,1761205379.160,10.128.97.1,41821,A,raspberrypi,1761205382.202,-60.50,,,,
RAW,1761205379.577,10.128.97.1,41821,A,raspberrypi,1761205382.703,-60.00,,,,
LEG_VAST,1761205380.064,,,A,raspberrypi,,,mean,20,5.500,-55.96
RAW,1761205380.133,10.128.97.1,41821,A,raspberrypi,1761205383.204,-56.80,,,,
RAW,1761205380.704,10.128.97.1,41821,A,raspberrypi,1761205383.705,-49.60,,,,
RAW,1761205381.226,10.128.97.1,41821,A,raspberrypi,1761205384.206,-48.60,,,,
RAW,1761205381.840,10.128.97.1,41821,A,raspberrypi,1761205384.707,-53.60,,,,
RAW,1761205382.078,10.128.97.1,41821,A,raspberrypi,1761205385.208,-57.40,,,,
RAW,1761205382.591,10.128.97.1,41821,A,raspberrypi,1761205385.709,-58.00,,,,
RAW,1761205383.264,10.128.97.1,41821,A,raspberrypi,1761205386.210,-62.50,,,,
RAW,1761205383.666,10.128.97.1,41821,A,raspberrypi,1761205386.711,-59.50,,,,
RAW,1761205384.188,10.128.97.1,41821,A,raspberrypi,1761205387.212,-51.80,,,,
RAW,1761205384.589,10.128.97.1,41821,A,raspberrypi,1761205387.714,-57.00,,,,
RAW,1761205385.102,10.128.97.1,41821,A,raspberrypi,1761205388.214,-57.80,,,,
RAW,1761205385.723,10.128.97.1,41821,A,raspberrypi,1761205388.715,-57.20,,,,
RAW,1761205386.125,10.128.97.1,41821,A,raspberrypi,1761205389.216,-58.40,,,,
RAW,1761205386.638,10.128.97.1,41821,A,raspberrypi,1761205389.717,-54.50,,,,
LEG_VAST,1761205386.949,,,A,raspberrypi,,,mean,20,6.000,-56.44
RAW,1761205387.147,10.128.97.1,41821,A,raspberrypi,1761205390.218,-52.00,,,,
RAW,1761205387.663,10.128.97.1,41821,A,raspberrypi,1761205390.719,-53.00,,,,
RAW,1761205388.171,10.128.97.1,41821,A,raspberrypi,1761205391.219,-57.40,,,,
RAW,1761205388.685,10.128.97.1,41821,A,raspberrypi,1761205391.720,-60.20,,,,
RAW,1761205389.093,10.128.97.1,41821,A,raspberrypi,1761205392.221,-61.00,,,,
RAW,1761205389.604,10.128.97.1,41821,A,raspberrypi,1761205392.722,-65.00,,,,
