event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761204716.844,10.128.97.90,41000,A,raspberrypi,1761204719.897,-52.10,,,,
RAW,1761204717.354,10.128.97.90,41000,A,raspberrypi,1761204720.397,-56.00,,,,
RAW,1761204717.866,10.128.97.90,41000,A,raspberrypi,1761204720.897,-54.50,,,,
RAW,1761204718.379,10.128.97.90,41000,A,raspberrypi,1761204721.398,-56.10,,,,
LEG_VAST,1761204718.650,,,A,raspberrypi,,,mean,20,5.500,-53.92
RAW,1761204718.890,10.128.97.90,41000,A,raspberrypi,1761204721.899,-57.40,,,,
RAW,1761204719.298,10.128.97.90,41000,A,raspberrypi,1761204722.400,-51.60,,,,
RAW,1761204719.814,10.128.97.90,41000,A,raspberrypi,1761204722.900,-51.00,,,,
RAW,1761204720.425,10.128.97.90,41000,A,raspberrypi,1761204723.401,-52.00,,,,
RAW,1761204720.839,10.128.97.90,41000,A,raspberrypi,1761204723.901,-56.40,,,,
LEG_VAST,1761204726.003,,,A,raspberrypi,,,mean,20,6.000,-54.10
RAW,1761204727.783,10.128.97.90,41000,A,raspberrypi,1761204730.909,-62.90,,,,
RAW,1761204728.316,10.128.97.90,41000,A,raspberrypi,1761204731.409,-63.40,,,,
RAW,1761204728.786,10.128.97.90,41000,A,raspberrypi,1761204731.911,-55.60,,,,
RAW,1761204729.305,10.128.97.90,41000,A,raspberrypi,1761204732.411,-56.60,,,,
RAW,1761204729.787,10.128.97.90,41000,A,raspberrypi,1761204732.912,-61.20,,,,
RAW,1761204730.292,10.128.97.90,41000,A,raspberrypi,1761204733.412,-62.40,,,,
RAW,1761204730.802,10.128.97.90,41000,A,raspberrypi,1761204733.913,-63.50,,,,
RAW,1761204731.320,10.128.97.90,41000,A,raspberrypi,1761204734.413,-60.70,,,,
RAW,1761204731.798,10.128.97.90,41000,A,raspberrypi,1761204734.914,-56.60,,,,
RAW,1761204732.295,10.128.97.90,41000,A,raspberrypi,1761204735.415,-53.10,,,,
LEG_VAST,1761204732.497,,,A,raspberrypi,,,mean,20,6.500,-56.73
RAW,1761204732.792,10.128.97.90,41000,A,raspberrypi,1761204735.915,-53.60,,,,
RAW,1761204733.291,10.128.97.90,41000,A,raspberrypi,1761204736.416,-57.60,,,,
RAW,1761204733.794,10.128.97.90,41000,A,raspberrypi,1761204736.916,-59.00,,,,
RAW,1761204734.295,10.128.97.90,41000,A,raspberrypi,1761204737.417,-60.00,,,,
RAW,1761204734.803,10.128.97.90,41000,A,raspberrypi,1761204737.918,-61.20,,,,
RAW,1761204735.305,10.128.97.90,41000,A,raspberrypi,1761204738.418,-53.90,,,,
RAW,1761204735.925,10.128.97.90,41000,A,raspberrypi,1761204738.919,-54.70,,,,
RAW,1761204736.306,10.128.97.90,41000,A,raspberrypi,1761204739.419,-60.80,,,,
RAW,1761204736.796,10.128.97.90,41000,A,raspberrypi,1761204739.920,-62.80,,,,
RAW,1761204737.315,10.128.97.90,41000,A,raspberrypi,1761204740.420,-61.20,,,,
RAW,1761204737.920,10.128.97.90,41000,A,raspberrypi,1761204740.921,-61.80,,,,
RAW,1761204738.345,10.128.97.90,41000,A,raspberrypi,1761204741.422,-60.60,,,,
LEG_VAST,1761204738.842,,,A,raspberrypi,,,mean,20,7.000,-58.84
RAW,1761204738.856,10.128.97.90,41000,A,raspberrypi,1761204741.922,-57.00,,,,
RAW,1761204739.369,10.128.97.90,41000,A,raspberrypi,1761204742.423,-61.10,,,,
RAW,1761204739.881,10.128.97.90,41000,A,raspberrypi,1761204742.923,-64.90,,,,
RAW,1761204740.392,10.128.97.90,41000,A,raspberrypi,1761204743.424,-63.10,,,,
RAW,1761204740.917,10.128.97.90,41000,A,raspberrypi,1761204743.925,-62.40,,,,
RAW,1761204741.319,10.128.97.90,41000,A,raspberrypi,1761204744.425,-65.00,,,,
RAW,1761204741.827,10.128.97.90,41000,A,raspberrypi,1761204744.926,-60.80,,,,
RAW,1761204742.339,10.128.97.90,41000,A,raspberrypi,1761204745.426,-59.20,,,,
RAW,1761204742.851,10.128.97.90,41000,A,raspberrypi,1761204745.927,-63.00,,,,
RAW,1761204743.363,10.128.97.90,41000,A,raspberrypi,1761204746.427,-65.10,,,,
RAW,1761204743.876,10.128.97.90,41000,A,raspberrypi,1761204746.928,-67.90,,,,
RAW,1761204744.387,10.128.97.90,41000,A,raspberrypi,1761204747.429,-62.50,,,,
RAW,1761204744.806,10.128.97.90,41000,A,raspberrypi,1761204747.929,-56.70,,,,
RAW,1761204745.304,10.128.97.90,41000,A,raspberrypi,1761204748.430,-56.60,,,,
RAW,1761204745.822,10.128.97.90,41000,A,raspberrypi,1761204748.930,-60.40,,,,
LEG_VAST,1761204746.306,,,A,raspberrypi,,,mean,20,7.500,-61.65
RAW,1761204746.335,10.128.97.90,41000,A,raspberrypi,1761204749.431,-64.60,,,,
RAW,1761204746.844,10.128.97.90,41000,A,raspberrypi,1761204749.931,-66.20,,,,
RAW,1761204747.356,10.128.97.90,41000,A,raspberrypi,1761204750.432,-62.40,,,,
RAW,1761204747.870,10.128.97.90,41000,A,raspberrypi,1761204750.933,-58.70,,,,
RAW,1761204748.381,10.128.97.90,41000,A,raspberrypi,1761204751.433,-53.40,,,,
RAW,1761204748.897,10.128.97.90,41000,A,raspberrypi,1761204751.934,-53.00,,,,
RAW,1761204749.406,10.128.97.90,41000,A,raspberrypi,1761204752.434,-57.90,,,,
RAW,1761204749.916,10.128.97.90,41000,A,raspberrypi,1761204752.935,-57.90,,,,
RAW,1761204750.594,10.128.97.90,41000,A,raspberrypi,1761204753.435,-60.60,,,,
RAW,1761204751.003,10.128.97.90,41000,A,raspberrypi,1761204753.936,-58.80,,,,
RAW,1761204751.598,10.128.97.90,41000,A,raspberrypi,1761204754.437,-55.00,,,,
RAW,1761204752.006,10.128.97.90,41000,A,raspberrypi,1761204754.937,-58.50,,,,
RAW,1761204752.406,10.128.97.90,41000,A,raspberrypi,1761204755.438,-59.00,,,,
RAW,1761204752.890,10.128.97.90,41000,A,raspberrypi,1761204755.938,-61.00,,,,
RAW,1761204753.401,10.128.97.90,41000,A,raspberrypi,1761204756.439,-61.30,,,,
RAW,1761204753.925,10.128.97.90,41000,A,raspberrypi,1761204756.940,-59.80,,,,
LEG_VAST,1761204754.348,,,A,raspberrypi,,,mean,20,8.000,-59.21
RAW,1761204754.423,10.128.97.90,41000,A,raspberrypi,1761204757.440,-56.10,,,,
RAW,1761204754.831,10.128.97.90,41000,A,raspberrypi,1761204757.941,-52.40,,,,
RAW,1761204755.343,10.128.97.90,41000,A,raspberrypi,1761204758.441,-53.80,,,,
RAW,1761204755.860,10.128.97.90,41000,A,raspberrypi,1761204758.942,-57.60,,,,
RAW,1761204756.377,10.128.97.90,41000,A,raspberrypi,1761204759.443,-60.60,,,,
RAW,1761204756.916,10.128.97.90,41000,A,raspberrypi,1761204759.943,-59.70,,,,
RAW,1761204757.401,10.128.97.90,41000,A,raspberrypi,1761204760.444,-54.40,,,,
RAW,1761204757.905,10.128.97.90,41000,A,raspberrypi,1761204760.944,-52.70,,,,
RAW,1761204758.421,10.128.97.90,41000,A,raspberrypi,1761204761.445,-57.00,,,,
RAW,1761204758.937,10.128.97.90,41000,A,raspberrypi,1761204761.946,-63.60,,,,
RAW,1761204759.339,10.128.97.90,41000,A,raspberrypi,1761204762.446,-68.80,,,,
RAW,1761204759.857,10.128.97.90,41000,A,raspberrypi,1761204762.947,-64.80,,,,
LEG_VAST,1761204760.395,,,A,raspberrypi,,,mean,20,8.500,-58.77
RAW,1761204760.463,10.128.97.90,41000,A,raspberrypi,1761204763.447,-64.80,,,,
RAW,1761204760.873,10.128.97.90,41000,A,raspberrypi,1761204763.948,-61.40,,,,
RAW,1761204761.384,10.128.97.90,41000,A,raspberrypi,1761204764.448,-58.10,,,,
RAW,1761204761.903,10.128.97.90,41000,A,raspberrypi,1761204764.949,-59.00,,,,
RAW,1761204762.408,10.128.97.90,41000,A,raspberrypi,1761204765.450,-60.70,,,,
RAW,1761204762.921,10.128.97.90,41000,A,raspberrypi,1761204765.950,-63.30,,,,
RAW,1761204763.432,10.128.97.90,41000,A,raspberrypi,1761204766.451,-63.00,,,,
RAW,1761204763.947,10.128.97.90,41000,A,raspberrypi,1761204766.951,-59.40,,,,
RAW,1761204764.354,10.128.97.90,41000,A,raspberrypi,1761204767.452,-61.70,,,,
RAW,1761204764.868,10.128.97.90,41000,A,raspberrypi,1761204767.952,-64.40,,,,
RAW,1761204765.390,10.128.97.90,41000,A,raspberrypi,1761204768.453,-68.70,,,,
RAW,1761204765.890,10.128.97.90,41000,A,raspberrypi,1761204768.954,-68.30,,,,
RAW,1761204766.417,10.128.97.90,41000,A,raspberrypi,1761204769.454,-67.90,,,,
RAW,1761204766.915,10.128.97.90,41000,A,raspberrypi,1761204769.955,-68.10,,,,
RAW,1761204767.431,10.128.97.90,41000,A,raspberrypi,1761204770.455,-60.50,,,,
RAW,1761204767.940,10.128.97.90,41000,A,raspberrypi,1761204770.956,-52.90,,,,
LEG_VAST,1761204768.278,,,A,raspberrypi,,,mean,20,9.000,-62.82
RAW,1761204768.350,10.128.97.90,41000,A,raspberrypi,1761204771.456,-57.20,,,,
RAW,1761204768.860,10.128.97.90,41000,A,raspberrypi,1761204771.957,-58.60,,,,
RAW,1761204769.375,10.128.97.90,41000,A,raspberrypi,1761204772.458,-61.00,,,,
RAW,1761204769.893,10.128.97.90,41000,A,raspberrypi,1761204772.958,-60.30,,,,
RAW,1761204770.436,10.128.97.90,41000,A,raspberrypi,1761204773.459,-55.00,,,,
RAW,1761204770.908,10.128.97.90,41000,A,raspberrypi,1761204773.959,-55.20,,,,
RAW,1761204771.424,10.128.97.90,41000,A,raspberrypi,1761204774.460,-56.80,,,,
RAW,1761204771.931,10.128.97.90,41000,A,raspberrypi,1761204774.960,-60.20,,,,
RAW,1761204772.446,10.128.97.90,41000,A,raspberrypi,1761204775.461,-62.00,,,,
RAW,1761204772.854,10.128.97.90,41000,A,raspberrypi,1761204775.962,-62.20,,,,
RAW,1761204773.416,10.128.97.90,41000,A,raspberrypi,1761204776.462,-58.20,,,,
RAW,1761204773.878,10.128.97.90,41000,A,raspberrypi,1761204776.963,-50.60,,,,
RAW,1761204774.420,10.128.97.90,41000,A,raspberrypi,1761204777.463,-52.40,,,,
LEG_VAST,1761204774.618,,,A,raspberrypi,,,mean,20,9.500,-60.02
